23.045278137128072, 20.059313936872716
22.139715394566625, 20.04742578359502
20.716688227684347, 20.127717322375258
19.47477360931436, 20.240451851288164
18.271668822768433, 20.444638916368614
17.534282018111256, 20.55017798408712
16.589909443725745, 20.76709873255037
15.981888745148773, 20.957436014509295
15.516170763260025, 21.10837159357059
14.727037516170764, 21.351233205658286
14.196636481241914, 21.50225333773009
13.472186287192756, 21.73195850138244
13.14877102199224, 21.843492377546102
12.8124191461837, 21.92889937346219
12.45019404915912, 21.981660452020392
11.764553686934022, 22.113275668180165
11.001293661060801, 22.15348907997869
10.457956015523934, 22.128055534417303
9.966364812419148, 22.08948245102267
9.410090556274255, 22.05752986835096
9.13842173350582, 22.025205252433015
