0.013592233009710242, -0.01268558044652579
0.5029126213592265, -0.0000188885950671569
0.9922330097087393, -0.0009708737864069228
1.3728155339805852, -0.0017113067130059
1.7398058252427178, -0.002425295606513611
2.4873786407767007, -0.003879717426618967
3.289320388349516, 0.07627214687771655
4.077669902912621, 0.19730648634354742
4.866019417475732, 0.3591968569377815
5.654368932038839, 0.5755619357032229
6.374757281553398, 0.8601526198481357
7.081553398058256, 1.2128631332401498
7.761165048543688, 1.7018133051263653
8.250485436893204, 2.3000831098182926
