23.045278137128072, 19.928594982624343
22.424320827943077, 19.92940669152524
21.932729624838295, 19.956193085254785
21.57050452781371, 19.956666582113645
20.74256144890039, 20.07539591947171
20.328589909443725, 20.115152745013482
19.8111254851229, 20.141972959947235
18.698576972833116, 20.261074330551537
18.116429495472186, 20.340266680195143
17.05562742561449, 20.511587990090383
16.098318240620955, 20.74813349229299
15.60672703751617, 20.879495049421234
15.270375161707634, 20.945294202200067
14.701164294954722, 21.155188595489943
14.326002587322122, 21.273326061774426
13.873221216041397, 21.430780677946036
13.355756791720568, 21.614463637977828
12.83829236739974, 21.811218493434456
12.372574385510996, 21.99483381105784
11.932729624838291, 22.152271516627348
11.505821474773608, 22.335836102444425
10.910737386804657, 22.454261048964646
10.61319534282018, 22.533081365362012
9.888745148771022, 22.703962999602602
9.461836998706339, 22.743736735746477
9.086675291073739, 22.783442829481945
9.034928848641655, 22.783510471890352
19.216041397153948, 20.221182220192947
17.54721862871928, 20.43251401466149
16.576972833117726, 20.616788845766852
16.34411384217335, 20.669380818304035
15.813712807244503, 20.813865002663416
14.959896507115136, 21.07641901089888
22.747736093143597, 19.928983926472696
