23.012594458438286, 20.000000000000004
22.534005037783373, 20.05069708491762
21.71536523929471, 20.152091254752854
20.670025188916878, 20.329531051964516
20.015113350125944, 20.456273764258555
19.32241813602015, 20.570342205323197
18.667506297229217, 20.70975918884664
18, 20.84917617237009
17.34508816120907, 21.00126742712294
16.564231738035264, 21.280101394169836
16.073047858942065, 21.432192648922687
15.355163727959699, 21.67300380228137
14.687657430730479, 21.926489226869457
14.183879093198993, 22.167300380228138
13.818639798488666, 22.306717363751584
13.340050377833752, 22.420785804816227
12.874055415617127, 22.547528517110266
12.319899244332493, 22.69961977186312
11.715365239294709, 22.90240811153359
11.035264483627204, 22.953105196451205
10.103274559193954, 23.016476552598228
9.649874055415617, 23.016476552598228
